year;unit_id;unit_name;admin_parent;unit_type;total_boundary_km;coast_pct;river_pct;lake_pct;watershed_flowing_pct;watershed_endo_pct;wetland_pct;unexplained_physical_pct;match_2021_pct;match_mo_pct;admin_memory_pct;rail_pct;geometric_candidate_pct;dominant_physical_origin;dominant_physical_label
1959;adm_1959_179;Тюменский район;Тюменская область;район;397.983;0.0;21.43;0.0;32.65;0.0;0.0;45.92;78.08;87.31;87.31;7.25;0.0;unexplained_physical;не объяснено природными рубежами
1959;adm_1959_18;Майминский район (сельское население);Горно-Алтайская автономная область;район;474.164;0.0;21.09;0.0;50.6;0.0;0.0;28.31;92.04;94.11;94.11;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
1959;adm_1959_180;Бакчарский район (сельское население);Томская область;район;473.196;0.0;23.25;0.0;38.72;0.0;10.56;27.47;66.78;71.43;71.43;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
1959;adm_1959_181;Кривошеинский район;Томская область;район;331.121;0.0;12.08;0.0;57.38;0.0;9.05;21.49;78.15;79.36;79.36;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
1959;adm_1959_182;Седельниковский район (сельское население);Омская область;район;400.027;0.0;0.0;0.0;52.5;0.0;2.5;45.0;77.84;86.9;86.9;0.0;10.0;watershed_flowing;водораздел сточных бассейнов
1959;adm_1959_183;Знаменский район (сельское население);Омская область;район;447.544;0.0;35.27;0.0;40.19;0.0;13.37;11.17;94.11;94.11;94.11;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
1959;adm_1959_185;Ярковский район (сельское население);Тюменская область;район;439.125;0.0;27.14;0.0;47.82;0.0;4.55;20.49;56.29;69.6;72.48;1.8;0.0;watershed_flowing;водораздел сточных бассейнов
1959;adm_1959_186;Велижанский район (сельское население);Тюменская область;район;352.442;0.0;5.67;0.0;51.77;0.0;0.0;42.56;46.27;67.18;67.18;4.92;2.84;watershed_flowing;водораздел сточных бассейнов
1959;adm_1959_187;Асиновский район;Томская область;район;447.796;0.0;42.43;0.0;37.47;0.0;0.0;20.1;89.01;88.0;89.01;1.02;0.0;river;река
1959;adm_1959_188;Парбигский район (сельское население);Томская область;район;559.979;0.0;3.57;0.0;33.93;0.0;25.0;37.5;73.06;76.86;76.86;0.0;7.14;unexplained_physical;не объяснено природными рубежами
1959;adm_1959_189;Молчановский район;Томская область;район;411.344;0.0;9.72;0.0;55.92;0.0;17.02;17.34;77.59;78.69;78.69;0.0;2.76;watershed_flowing;водораздел сточных бассейнов
1959;adm_1959_19;Алтайский район (сельское население);Алтайский край;район;349.834;0.0;28.58;0.0;25.73;0.0;0.0;45.69;87.8;91.46;91.46;0.0;0.0;unexplained_physical;не объяснено природными рубежами
1959;adm_1959_190;Вагайский район (сельское население);Тюменская область;район;667.339;0.0;10.49;0.0;59.55;0.0;23.97;5.99;68.5;79.45;80.81;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
1959;adm_1959_191;Нижне-Тавдинский район (сельское население);Тюменская область;район;443.164;0.0;25.54;0.0;49.64;0.0;4.51;20.31;42.12;64.4;64.4;3.59;0.0;watershed_flowing;водораздел сточных бассейнов
1959;adm_1959_192;Чаинский район (сельское население);Томская область;район;390.84;0.0;7.68;0.0;66.74;0.0;5.12;20.47;79.53;79.53;79.53;0.0;20.47;watershed_flowing;водораздел сточных бассейнов
1959;adm_1959_193;Тевризский район (сельское население);Омская область;район;518.146;0.0;17.37;0.0;40.53;0.0;17.01;25.09;86.43;89.63;89.63;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
1959;adm_1959_194;Байкаловский район (сельское население);Тюменская область;район;422.149;0.0;18.95;0.0;42.62;0.0;38.43;0.0;38.22;67.23;68.24;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
1959;adm_1959_195;Тегульдетский район (сельское население);Томская область;район;601.029;0.0;16.63;0.0;29.95;0.0;0.0;53.42;94.63;97.29;97.29;0.0;8.32;unexplained_physical;не объяснено природными рубежами
1959;adm_1959_197;Пышкино-Троицкий район (сельское население);Томская область;район;637.175;0.0;29.82;0.0;37.22;0.0;0.0;32.96;88.56;93.15;93.74;1.9;20.4;watershed_flowing;водораздел сточных бассейнов
1959;adm_1959_198;Усть-Ишимский район (сельское население);Омская область;район;535.257;0.0;32.33;5.6;32.21;0.0;22.39;7.47;89.21;90.86;90.86;0.0;3.74;river;река
1959;adm_1959_199;Васисский район (сельское население);Омская область;район;631.726;0.0;23.74;0.0;37.97;0.0;12.66;25.62;79.39;93.36;93.36;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
1959;adm_1959_2;Усть-Коксинский район (сельское население);Горно-Алтайская автономная область;район;650.246;0.0;10.75;0.0;69.26;0.0;0.0;19.99;88.42;93.9;93.9;0.0;1.54;watershed_flowing;водораздел сточных бассейнов
1959;adm_1959_20;Михайловский район;Алтайский край;район;266.89;0.0;0.0;0.0;18.73;0.0;0.0;81.27;89.08;95.5;95.5;4.85;0.0;unexplained_physical;не объяснено природными рубежами
1959;adm_1959_200;Дубровинский район (сельское население);Тюменская область;район;396.487;0.0;47.04;0.0;35.31;0.0;7.57;10.09;66.75;78.03;78.03;0.0;0.0;river;река
1959;adm_1959_201;Тобольский район (сельское население);Тюменская область;район;611.354;0.0;13.09;6.54;57.49;0.0;17.98;4.91;72.95;85.72;87.53;1.36;4.91;watershed_flowing;водораздел сточных бассейнов
1959;adm_1959_202;Колпашевский горсовет;Томская область;горсовет;695.621;0.0;21.56;0.0;57.5;0.0;10.06;10.88;60.96;56.33;69.13;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
1959;adm_1959_204;Парабельский район (сельское население);Томская область;район;942.333;0.0;7.43;0.0;57.3;0.0;13.8;21.47;69.97;35.2;74.95;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
1959;adm_1959_205;Верхне-Кетский район (сельское население);Томская область;район;954.73;0.0;13.62;0.0;56.01;0.0;7.33;23.04;87.3;31.03;89.24;0.43;13.62;watershed_flowing;водораздел сточных бассейнов
1959;adm_1959_206;Уватский район (сельское население);Тюменская область;район;873.302;0.0;27.48;2.29;47.33;0.0;14.88;8.02;63.59;46.72;67.24;1.28;3.44;watershed_flowing;водораздел сточных бассейнов
1959;adm_1959_207;Александровский район (сельское население);Томская область;район;1652.234;0.0;6.66;0.0;73.37;0.0;7.87;12.1;82.06;46.96;85.13;0.0;1.21;watershed_flowing;водораздел сточных бассейнов
1959;adm_1959_208;Каргасокский район;Томская область;район;1700.464;0.0;9.41;0.59;64.72;0.0;14.7;10.58;73.81;23.94;77.47;0.0;7.06;watershed_flowing;водораздел сточных бассейнов
1959;adm_1959_209;Кондинский район (сельское население);ХМАО;район;1503.62;0.0;5.98;3.33;87.37;0.0;1.99;1.33;72.2;21.85;72.54;0.63;0.0;watershed_flowing;водораздел сточных бассейнов
1959;adm_1959_21;Белоглаэовский район (сельское население);Алтайский край;район;199.467;0.0;25.07;0.0;74.93;0.0;0.0;0.0;65.57;93.03;93.03;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
1959;adm_1959_210;Самаровский район (сельское население);ХМАО;район;2133.136;0.0;10.31;0.0;72.81;0.0;11.25;5.63;59.58;8.93;62.6;0.93;1.41;watershed_flowing;водораздел сточных бассейнов
1959;adm_1959_211;Ларьякский район (сельское население);ХМАО;район;1883.033;0.0;7.43;0.53;85.66;0.0;2.12;4.25;74.76;11.26;74.76;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
1959;adm_1959_212;Сургутский район;ХМАО;район;2110.218;0.0;8.06;0.47;77.73;0.0;9.95;3.79;57.58;14.93;59.38;0.85;0.0;watershed_flowing;водораздел сточных бассейнов
1959;adm_1959_213;Октябрьский район;ХМАО;район;864.293;0.0;7.45;0.0;87.92;0.0;2.31;2.31;82.39;2.66;82.39;0.57;2.31;watershed_flowing;водораздел сточных бассейнов
1959;adm_1959_214;Березовский район;ХМАО;район;2658.227;0.0;6.02;0.38;89.09;0.0;1.5;3.01;86.67;1.22;86.87;0.38;0.0;watershed_flowing;водораздел сточных бассейнов
1959;adm_1959_215;Шурышкарский район (сельское население);ЯНАО;район;1325.433;0.0;5.28;0.0;84.16;0.0;6.79;3.77;93.23;0.38;93.23;0.0;1.51;watershed_flowing;водораздел сточных бассейнов
1959;adm_1959_216;Красноселькупский район (сельское население);ЯНАО;район;1931.527;0.0;27.01;0.0;59.53;0.0;8.8;4.66;96.41;0.0;96.41;0.0;1.55;watershed_flowing;водораздел сточных бассейнов
1959;adm_1959_217;Пуровский район (сельское население);ЯНАО;район;1958.695;5.04;2.55;0.51;84.24;0.0;7.15;0.51;85.11;0.0;85.11;0.74;0.0;watershed_flowing;водораздел сточных бассейнов
1959;adm_1959_218;Надымский район (сельское население);ЯНАО;район;2036.226;30.27;4.91;0.0;57.46;0.0;7.37;0.0;84.55;0.72;84.55;0.39;0.0;watershed_flowing;водораздел сточных бассейнов
1959;adm_1959_22;Поспелихинский район;Алтайский край;район;294.206;0.0;20.38;0.0;27.19;0.0;0.0;52.43;98.73;100.0;100.0;1.14;0.0;unexplained_physical;не объяснено природными рубежами
1959;adm_1959_222;Исетский район (сельское население);Тюменская область;район;259.408;0.0;3.85;0.0;53.96;0.0;0.0;42.2;100.0;96.58;100.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
