year;unit_id;name;unit_type;admin_parent;admin_intermediate;admin_superparent;nb_total_boundary_km;nb_coast_km;nb_coast_pct;nb_river_km;nb_river_pct;nb_lake_km;nb_lake_pct;nb_watershed_flowing_km;nb_watershed_flowing_pct;nb_watershed_endo_km;nb_watershed_endo_pct;nb_watershed_km;nb_watershed_pct;nb_wetland_km;nb_wetland_pct;nb_wetland_data_available;nb_unexplained_physical_km;nb_unexplained_physical_pct;nb_unexplained_km;nb_unexplained_pct;nb_match_2021_km;nb_match_2021_pct;nb_match_mo_km;nb_match_mo_pct;nb_admin_memory_km;nb_admin_memory_pct;nb_rail_km;nb_rail_pct;nb_admin_infra_union_km;nb_admin_infra_union_pct;nb_geometric_candidate_km;nb_geometric_candidate_pct;nb_rectilinear_candidate_km;nb_rectilinear_candidate_pct;nb_dominant_physical_origin;nb_dominant_physical_origin_label;nb_dominant_physical_origin_pct;nb_dominant_origin;nb_dominant_origin_label;nb_dominant_origin_pct;nb_method_version;nb_method_note
1719;adm_1719_013;Кунгурский уезд;уезд;Соль-Камская провинция;Соль-Камская провинция;Сибирская губерния;641.571;0.0;0.0;69.995;10.91;0.0;0.0;310.002;48.32;0.0;0.0;310.002;48.32;;;False;261.575;40.77;261.575;40.77;0.0;0.0;12.474;1.94;12.474;1.94;17.059;2.66;29.533;4.6;121.575;18.95;41.639;6.49;watershed_flowing;водораздел сточных бассейнов;48.32;watershed_flowing;водораздел сточных бассейнов;48.32;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1719;adm_1719_014;Чердынский уезд;уезд;Соль-Камская провинция;Соль-Камская провинция;Сибирская губерния;1286.487;0.0;0.0;190.0;14.77;0.0;0.0;906.486;70.46;0.0;0.0;906.486;70.46;;;False;190.001;14.77;190.001;14.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.001;7.77;30.0;2.33;watershed_flowing;водораздел сточных бассейнов;70.46;watershed_flowing;водораздел сточных бассейнов;70.46;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1719;adm_1719_015;Хлыновский уезд;уезд;Хлыновская провинция;Хлыновская провинция;Сибирская губерния;672.545;0.0;0.0;230.001;34.2;0.0;0.0;322.544;47.96;0.0;0.0;322.544;47.96;;;False;120.0;17.84;120.0;17.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;10.41;20.0;2.97;watershed_flowing;водораздел сточных бассейнов;47.96;watershed_flowing;водораздел сточных бассейнов;47.96;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1719;adm_1719_016;Неклассифицированные;АТЕ;Хлыновская провинция;Хлыновская провинция;Сибирская губерния;30.345;0.0;0.0;0.0;0.0;0.0;0.0;30.345;100.0;0.0;0.0;30.345;100.0;;;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;100.0;watershed_flowing;водораздел сточных бассейнов;100.0;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1719;adm_1719_017;Соликамский уезд;уезд;Соль-Камская провинция;Соль-Камская провинция;Сибирская губерния;1229.102;0.0;0.0;170.0;13.83;0.0;0.0;749.104;60.95;0.0;0.0;749.104;60.95;;;False;309.998;25.22;309.998;25.22;0.0;0.0;0.0;0.0;0.0;0.0;9.082;0.74;9.082;0.74;130.0;10.58;40.0;3.25;watershed_flowing;водораздел сточных бассейнов;60.95;watershed_flowing;водораздел сточных бассейнов;60.95;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1719;adm_1719_018;Слободской уезд;уезд;Хлыновская провинция;Хлыновская провинция;Сибирская губерния;1193.785;0.0;0.0;343.791;28.8;0.0;0.0;620.001;51.94;0.0;0.0;620.001;51.94;;;False;229.994;19.27;229.994;19.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;89.996;7.54;30.0;2.51;watershed_flowing;водораздел сточных бассейнов;51.94;watershed_flowing;водораздел сточных бассейнов;51.94;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1719;adm_1719_019;Кайгородский уезд;уезд;Хлыновская провинция;Хлыновская провинция;Сибирская губерния;717.523;0.0;0.0;90.001;12.54;0.0;0.0;547.524;76.31;0.0;0.0;547.524;76.31;;;False;79.999;11.15;79.999;11.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;76.31;watershed_flowing;водораздел сточных бассейнов;76.31;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1719;adm_1719_020;Неклассифицированные;АТЕ;Хлыновская провинция;Хлыновская провинция;Сибирская губерния;377.304;0.0;0.0;187.303;49.64;0.0;0.0;190.001;50.36;0.0;0.0;190.001;50.36;;;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;50.36;watershed_flowing;водораздел сточных бассейнов;50.36;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1719;adm_1719_021;Котельничский уезд;уезд;Хлыновская провинция;Хлыновская провинция;Сибирская губерния;332.972;0.0;0.0;160.0;48.05;0.0;0.0;142.973;42.94;0.0;0.0;142.973;42.94;;;False;29.999;9.01;29.999;9.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;river;река;48.05;river;река;48.05;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1719;adm_1719_022;Шостаковский уезд;уезд;Хлыновская провинция;Хлыновская провинция;Сибирская губерния;118.693;0.0;0.0;30.0;25.28;0.0;0.0;58.775;49.52;0.0;0.0;58.775;49.52;;;False;29.918;25.21;29.918;25.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;49.52;watershed_flowing;водораздел сточных бассейнов;49.52;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1719;adm_1719_023;Енисейский уезд;уезд;Енисейская провинция;Енисейская провинция;Сибирская губерния;8.951;0.0;0.0;0.0;0.0;0.0;0.0;8.951;100.0;0.0;0.0;8.951;100.0;;;False;0.0;0.0;0.0;0.0;0.0;0.0;8.951;100.0;8.951;100.0;0.0;0.0;8.951;100.0;0.0;0.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;100.0;watershed_flowing;водораздел сточных бассейнов;100.0;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1719;adm_1719_024;Томский уезд;уезд;Тобольская провинция;Тобольская провинция;Сибирская губерния;35.188;0.0;0.0;25.188;71.58;0.0;0.0;10.001;28.42;0.0;0.0;10.001;28.42;;;False;0.0;0.0;0.0;0.0;11.099;31.54;11.099;31.54;11.099;31.54;0.0;0.0;11.099;31.54;0.0;0.0;0.0;0.0;river;река;71.58;river;река;71.58;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1719;adm_1719_025;Туринский уезд;уезд;Тобольская провинция;Тобольская провинция;Сибирская губерния;574.024;0.0;0.0;80.001;13.94;0.0;0.0;384.022;66.9;0.0;0.0;384.022;66.9;;;False;110.001;19.16;110.001;19.16;0.0;0.0;132.963;23.16;132.963;23.16;11.083;1.93;136.713;23.82;60.0;10.45;20.0;3.48;watershed_flowing;водораздел сточных бассейнов;66.9;watershed_flowing;водораздел сточных бассейнов;66.9;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1719;adm_1719_026;Зона неустойчивого контроля;зона неустойчивого контроля;Тобольская провинция;Зона неустойчивого контроля;Сибирская губерния;2105.724;0.0;0.0;770.011;36.57;130.0;6.17;789.996;37.52;0.0;0.0;789.996;37.52;;;False;415.716;19.74;415.716;19.74;384.079;18.24;820.706;38.97;1005.148;47.73;83.499;3.97;1045.582;49.65;235.72;11.19;125.722;5.97;watershed_flowing;водораздел сточных бассейнов;37.52;watershed_flowing;водораздел сточных бассейнов;37.52;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1719;adm_1719_027;Верхотурский уезд;уезд;Тобольская провинция;Тобольская провинция;Сибирская губерния;1835.539;0.0;0.0;509.992;27.78;0.0;0.0;909.737;49.56;0.0;0.0;909.737;49.56;;;False;415.81;22.65;415.81;22.65;38.25;2.08;162.892;8.87;201.142;10.96;47.917;2.61;233.781;12.74;265.812;14.48;75.811;4.13;watershed_flowing;водораздел сточных бассейнов;49.56;watershed_flowing;водораздел сточных бассейнов;49.56;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1719;adm_1719_028;Пелымский уезд;уезд;Тобольская провинция;Тобольская провинция;Сибирская губерния;1525.675;0.0;0.0;585.692;38.39;20.0;1.31;749.982;49.16;0.0;0.0;749.982;49.16;;;False;170.001;11.14;170.001;11.14;121.788;7.98;217.559;14.26;292.282;19.16;13.151;0.86;301.147;19.74;130.001;8.52;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;49.16;watershed_flowing;водораздел сточных бассейнов;49.16;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1719;adm_1719_029;Тюменский уезд;уезд;Тобольская провинция;Тобольская провинция;Сибирская губерния;1700.446;0.0;0.0;600.468;35.31;49.999;2.94;649.986;38.22;0.0;0.0;649.986;38.22;;;False;399.992;23.52;399.992;23.52;198.554;11.68;574.618;33.79;646.325;38.01;57.733;3.4;673.374;39.6;210.001;12.35;70.001;4.12;watershed_flowing;водораздел сточных бассейнов;38.22;watershed_flowing;водораздел сточных бассейнов;38.22;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1719;adm_1719_030;Кетский уезд;уезд;Тобольская провинция;Тобольская провинция;Сибирская губерния;1313.498;0.0;0.0;449.99;34.26;10.0;0.76;703.511;53.56;0.0;0.0;703.511;53.56;;;False;149.997;11.42;149.997;11.42;116.64;8.88;133.131;10.14;224.312;17.08;4.762;0.36;229.073;17.44;90.001;6.85;20.0;1.52;watershed_flowing;водораздел сточных бассейнов;53.56;watershed_flowing;водораздел сточных бассейнов;53.56;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1719;adm_1719_031;Нарымский уезд;уезд;Тобольская провинция;Тобольская провинция;Сибирская губерния;1824.691;0.0;0.0;824.713;45.2;0.0;0.0;689.98;37.81;0.0;0.0;689.98;37.81;;;False;309.998;16.99;309.998;16.99;338.874;18.57;316.767;17.36;500.664;27.44;0.0;0.0;500.664;27.44;259.999;14.25;60.0;3.29;river;река;45.2;river;река;45.2;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1719;adm_1719_032;Тарский уезд;АТЕ;Тобольская провинция;Тобольская провинция;Сибирская губерния;1201.33;0.0;0.0;90.001;7.49;0.0;0.0;669.969;55.77;0.0;0.0;669.969;55.77;;;False;441.361;36.74;441.361;36.74;368.518;30.68;613.348;51.06;620.293;51.63;13.174;1.1;620.293;51.63;301.368;25.09;121.369;10.1;watershed_flowing;водораздел сточных бассейнов;55.77;watershed_flowing;водораздел сточных бассейнов;55.77;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1719;adm_1719_033;Тобольский уезд;уезд;Тобольская провинция;Тобольская провинция;Сибирская губерния;2008.627;0.0;0.0;689.953;34.35;20.0;1.0;979.979;48.79;0.0;0.0;979.979;48.79;;;False;318.695;15.87;318.695;15.87;426.408;21.23;595.596;29.65;762.057;37.94;18.081;0.9;775.852;38.63;228.706;11.39;98.706;4.91;watershed_flowing;водораздел сточных бассейнов;48.79;watershed_flowing;водораздел сточных бассейнов;48.79;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1719;adm_1719_034;Сургутский уезд;уезд;Тобольская провинция;Тобольская провинция;Сибирская губерния;2651.907;0.0;0.0;659.936;24.89;50.0;1.89;1641.976;61.92;0.0;0.0;1641.976;61.92;;;False;299.994;11.31;299.994;11.31;454.915;17.15;182.514;6.88;574.819;21.68;4.0;0.15;578.819;21.83;200.002;7.54;140.001;5.28;watershed_flowing;водораздел сточных бассейнов;61.92;watershed_flowing;водораздел сточных бассейнов;61.92;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1724;adm_1724_001;Иркутская провинция;провинция;Иркутская провинция;Иркутская провинция;Сибирская губерния;28947.841;18876.32;65.21;2999.891;10.36;49.999;0.17;2027.535;7.0;0.0;0.0;2027.535;7.0;;;False;4994.097;17.25;4994.097;17.25;0.0;0.0;440.498;1.52;440.498;1.52;0.0;0.0;440.498;1.52;979.964;3.39;309.999;1.07;coastline;береговая линия;65.21;coastline;береговая линия;65.21;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1724;adm_1724_002;Туруханский уезд;уезд;Енисейская провинция;Енисейская провинция;Сибирская губерния;17216.65;12395.524;72.0;1729.957;10.05;0.0;0.0;2549.98;14.81;0.0;0.0;2549.98;14.81;;;False;541.189;3.14;541.189;3.14;2950.546;17.14;7042.246;40.9;9992.792;58.04;28.8;0.17;10021.592;58.21;431.19;2.5;140.001;0.81;coastline;береговая линия;72.0;coastline;береговая линия;72.0;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1724;adm_1724_003;Берёзовский уезд;уезд;Тобольская провинция;Тобольская провинция;Сибирская губерния;6992.922;3581.75;51.22;819.997;11.73;50.0;0.72;2131.184;30.48;0.0;0.0;2131.184;30.48;;;False;409.991;5.86;409.991;5.86;5100.915;72.94;78.797;1.13;5162.855;73.83;52.227;0.75;5201.197;74.38;370.002;5.29;150.001;2.15;coastline;береговая линия;51.22;coastline;береговая линия;51.22;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1724;adm_1724_004;Спорная зона Берёзовского / Мангазейского уездов;спорная территория;Тобольская провинция;Тобольская провинция;Сибирская губерния;2276.163;689.992;30.31;679.997;29.87;20.001;0.88;676.184;29.71;0.0;0.0;676.184;29.71;;;False;209.99;9.23;209.99;9.23;808.464;35.52;0.0;0.0;808.464;35.52;24.0;1.05;832.464;36.57;179.997;7.91;50.0;2.2;coastline;береговая линия;30.31;coastline;береговая линия;30.31;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1724;adm_1724_005;Спорная зона Мангазейского / Берёзовского уездов;спорная территория;Тобольская провинция;Тобольская провинция;Сибирская губерния;1093.339;0.0;0.0;483.356;44.21;0.0;0.0;429.983;39.33;0.0;0.0;429.983;39.33;;;False;180.0;16.46;180.0;16.46;101.962;9.33;0.0;0.0;101.962;9.33;0.0;0.0;101.962;9.33;160.001;14.63;100.001;9.15;river;река;44.21;river;река;44.21;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1724;adm_1724_006;Томский уезд;уезд;Енисейская провинция;Енисейская провинция;Сибирская губерния;2340.532;0.0;0.0;479.974;20.51;10.0;0.43;1182.821;50.54;17.776;0.76;1200.596;51.3;;;False;649.962;27.77;649.962;27.77;397.404;16.98;714.444;30.52;858.411;36.68;52.864;2.26;884.581;37.79;459.989;19.65;99.99;4.27;watershed_flowing;водораздел сточных бассейнов;50.54;watershed_flowing;водораздел сточных бассейнов;50.54;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1724;adm_1724_007;Барабинская степь (уезд не указан, на территории находятся крепость Омская и Железинская);степная территория без уезда;Енисейская провинция;Территория без устойчивого уездного деления;Сибирская губерния;1956.593;0.0;0.0;679.991;34.75;0.0;0.0;916.472;46.84;20.138;1.03;936.61;47.87;;;False;339.991;17.38;339.991;17.38;478.299;24.45;782.823;40.01;796.654;40.72;41.528;2.12;801.532;40.97;319.99;16.35;100.0;5.11;watershed_flowing;водораздел сточных бассейнов;46.84;watershed_flowing;водораздел сточных бассейнов;46.84;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1724;adm_1724_008;Нарымский уезд;уезд;Енисейская провинция;Енисейская провинция;Сибирская губерния;1824.691;0.0;0.0;824.713;45.2;0.0;0.0;689.98;37.81;0.0;0.0;689.98;37.81;;;False;309.998;16.99;309.998;16.99;338.874;18.57;316.767;17.36;500.664;27.44;0.0;0.0;500.664;27.44;259.999;14.25;60.0;3.29;river;река;45.2;river;река;45.2;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1724;adm_1724_010;Телеутская степь (уезд не указан, это левобережье оби между иртышом и обью), находятся крепость Семипалатинская, Ямышевская, и крепость Усть-Каменогорск;степная территория без уезда;Енисейская провинция;Территория без устойчивого уездного деления;Сибирская губерния;1761.312;0.0;0.0;999.999;56.78;0.0;0.0;323.17;18.35;76.8;4.36;399.97;22.71;;;False;361.344;20.52;361.344;20.52;175.283;9.95;469.465;26.65;483.495;27.45;88.925;5.05;563.683;32.0;281.346;15.97;91.348;5.19;river;река;56.78;river;река;56.78;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1724;adm_1724_011;Кузнецкий уезд;уезд;Енисейская провинция;Енисейская провинция;Сибирская губерния;2046.825;0.0;0.0;330.001;16.12;0.0;0.0;1133.297;55.37;83.572;4.08;1216.869;59.45;;;False;499.955;24.43;499.955;24.43;631.147;30.84;983.67;48.06;1141.492;55.77;47.811;2.34;1162.723;56.81;289.972;14.17;119.981;5.86;watershed_flowing;водораздел сточных бассейнов;55.37;watershed_flowing;водораздел сточных бассейнов;55.37;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
