year,unit_id,name,unit_type,admin_parent,population,urban_pop,rural_pop,urban_share,area_km2,density,rail_length_km,rail_density_km_1000,rail_segments_count,population_source_year,population_source_unit,population_basis,population_quality,population_method,population_note,population_source,population_reconstruction_version,population_recalc_note,urban_pop_method,urban_pop_source,merged_city_names_v114
1783,adm_1783_003,Семипалатинский уезд,уезд,Колыванское наместничество,24688,,,,172153.458,0.143407,0,0,0,1782,Колыванское наместничество,"44,1 тыс. ревизских душ приписных крестьян × 2; частичный минимум обоего пола",partial_control_minimum_estimate,v109_revision_souls_x2_density_proxy_distribution,"Это не полный итог Колыванского наместничества, а минимальная опора по основной учтённой группе населения; использовать осторожно.","БРЭ: Колыванская область, 44,1 тыс. ревизских душ приписных крестьян Колывано-Воскресенских заводов в 1782 г.",v109,,,,
1783,adm_1783_004,Бийский уезд,уезд,Колыванское наместничество,26488,,,,132272.325,0.200254,0,0,0,1782,Колыванское наместничество,"44,1 тыс. ревизских душ приписных крестьян × 2; частичный минимум обоего пола",partial_control_minimum_estimate,v109_revision_souls_x2_density_proxy_distribution,"Это не полный итог Колыванского наместничества, а минимальная опора по основной учтённой группе населения; использовать осторожно.","БРЭ: Колыванская область, 44,1 тыс. ревизских душ приписных крестьян Колывано-Воскресенских заводов в 1782 г.",v109,,,,
1783,adm_1783_005,Томский уезд,уезд,Тобольское наместничество,25904,,,,89025.65,0.290972,0,0,0,1785,Тобольское наместничество,оба пола; губернский/наместнический контроль,benchmark_control_total,v109_density_proxy_distribution_to_regular_uezd_polygons,Контроль относится к Тобольскому наместничеству; распределено по регулярным уездам слоя 1783.,"БРЭ: Тобольская губерния / Тобольское наместничество, население свыше 514,7 тыс. чел. в 1785 г.",v109,,,,
1783,adm_1783_006,Красноярский уезд,уезд,Колыванское наместничество,2535,,,,164768.075,0.015385,0,0,0,1782,Колыванское наместничество,"44,1 тыс. ревизских душ приписных крестьян × 2; частичный минимум обоего пола",partial_control_minimum_estimate,v109_revision_souls_x2_density_proxy_distribution,"Это не полный итог Колыванского наместничества, а минимальная опора по основной учтённой группе населения; использовать осторожно.","БРЭ: Колыванская область, 44,1 тыс. ревизских душ приписных крестьян Колывано-Воскресенских заводов в 1782 г.",v109,,,,
1783,adm_1783_007,Ачинский уезд,уезд,Тобольское наместничество,6256,,,,35846.462,0.174522,0,0,0,1785,Тобольское наместничество,оба пола; губернский/наместнический контроль,benchmark_control_total,v109_density_proxy_distribution_to_regular_uezd_polygons,Контроль относится к Тобольскому наместничеству; распределено по регулярным уездам слоя 1783.,"БРЭ: Тобольская губерния / Тобольское наместничество, население свыше 514,7 тыс. чел. в 1785 г.",v109,,,,
1783,adm_1783_008,Колыванский уезд,уезд,Колыванское наместничество,19658,,,,85156.823,0.230845,0,0,0,1782,Колыванское наместничество,"44,1 тыс. ревизских душ приписных крестьян × 2; частичный минимум обоего пола",partial_control_minimum_estimate,v109_revision_souls_x2_density_proxy_distribution,"Это не полный итог Колыванского наместничества, а минимальная опора по основной учтённой группе населения; использовать осторожно.","БРЭ: Колыванская область, 44,1 тыс. ревизских душ приписных крестьян Колывано-Воскресенских заводов в 1782 г.",v109,,,,
1783,adm_1783_009,Кузнецкий уезд,уезд,Колыванское наместничество,14831,,,,126760.892,0.117,0,0,0,1782,Колыванское наместничество,"44,1 тыс. ревизских душ приписных крестьян × 2; частичный минимум обоего пола",partial_control_minimum_estimate,v109_revision_souls_x2_density_proxy_distribution,"Это не полный итог Колыванского наместничества, а минимальная опора по основной учтённой группе населения; использовать осторожно.","БРЭ: Колыванская область, 44,1 тыс. ревизских душ приписных крестьян Колывано-Воскресенских заводов в 1782 г.",v109,,,,
1783,adm_1783_010,Омский уезд,уезд,Тобольское наместничество,29667,,,,51233.115,0.579059,0,0,0,1785,Тобольское наместничество,оба пола; губернский/наместнический контроль,benchmark_control_total,v109_density_proxy_distribution_to_regular_uezd_polygons,Контроль относится к Тобольскому наместничеству; распределено по регулярным уездам слоя 1783.,"БРЭ: Тобольская губерния / Тобольское наместничество, население свыше 514,7 тыс. чел. в 1785 г.",v109,,,,
1783,adm_1783_011,Курганский уезд,уезд,Тобольское наместничество,81828,,,,27330.226,2.994048,0,0,0,1785,Тобольское наместничество,оба пола; губернский/наместнический контроль,benchmark_control_total,v109_density_proxy_distribution_to_regular_uezd_polygons,Контроль относится к Тобольскому наместничеству; распределено по регулярным уездам слоя 1783.,"БРЭ: Тобольская губерния / Тобольское наместничество, население свыше 514,7 тыс. чел. в 1785 г.",v109,,,,
1783,adm_1783_012,Ишимский уезд,уезд,Тобольское наместничество,81992,,,,44323.875,1.849838,0,0,0,1785,Тобольское наместничество,оба пола; губернский/наместнический контроль,benchmark_control_total,v109_density_proxy_distribution_to_regular_uezd_polygons,Контроль относится к Тобольскому наместничеству; распределено по регулярным уездам слоя 1783.,"БРЭ: Тобольская губерния / Тобольское наместничество, население свыше 514,7 тыс. чел. в 1785 г.",v109,,,,
1783,adm_1783_013,Ялуторовский уезд,уезд,Тобольское наместничество,52289,,,,21527.419,2.428949,0,0,0,1785,Тобольское наместничество,оба пола; губернский/наместнический контроль,benchmark_control_total,v109_density_proxy_distribution_to_regular_uezd_polygons,Контроль относится к Тобольскому наместничеству; распределено по регулярным уездам слоя 1783.,"БРЭ: Тобольская губерния / Тобольское наместничество, население свыше 514,7 тыс. чел. в 1785 г.",v109,,,,
1783,adm_1783_014,Каинский уезд,уезд,Тобольское наместничество,65221,,,,98518.889,0.662015,0,0,0,1785,Тобольское наместничество,оба пола; губернский/наместнический контроль,benchmark_control_total,v109_density_proxy_distribution_to_regular_uezd_polygons,Контроль относится к Тобольскому наместничеству; распределено по регулярным уездам слоя 1783.,"БРЭ: Тобольская губерния / Тобольское наместничество, население свыше 514,7 тыс. чел. в 1785 г.",v109,,,,
1783,adm_1783_015,Тарский уезд,уезд,Тобольское наместничество,57845,,,,103531.323,0.55872,0,0,0,1785,Тобольское наместничество,оба пола; губернский/наместнический контроль,benchmark_control_total,v109_density_proxy_distribution_to_regular_uezd_polygons,Контроль относится к Тобольскому наместничеству; распределено по регулярным уездам слоя 1783.,"БРЭ: Тобольская губерния / Тобольское наместничество, население свыше 514,7 тыс. чел. в 1785 г.",v109,,,,
1783,adm_1783_016,Тобольский уезд,уезд,Тобольское наместничество,27702,,,,93232.272,0.297129,0,0,0,1785,Тобольское наместничество,оба пола; губернский/наместнический контроль,benchmark_control_total,v109_density_proxy_distribution_to_regular_uezd_polygons,Контроль относится к Тобольскому наместничеству; распределено по регулярным уездам слоя 1783.,"БРЭ: Тобольская губерния / Тобольское наместничество, население свыше 514,7 тыс. чел. в 1785 г.",v109,,,,
1783,adm_1783_017,Туринский уезд,уезд,Тобольское наместничество,19191,,,,71997.915,0.266549,0,0,0,1785,Тобольское наместничество,оба пола; губернский/наместнический контроль,benchmark_control_total,v109_density_proxy_distribution_to_regular_uezd_polygons,Контроль относится к Тобольскому наместничеству; распределено по регулярным уездам слоя 1783.,"БРЭ: Тобольская губерния / Тобольское наместничество, население свыше 514,7 тыс. чел. в 1785 г.",v109,,,,
1783,adm_1783_018,Сургутский уезд,уезд,Тобольское наместничество,1979,,,,220717.635,0.008966,0,0,0,1785,Тобольское наместничество,оба пола; губернский/наместнический контроль,benchmark_control_total,v109_density_proxy_distribution_to_regular_uezd_polygons,Контроль относится к Тобольскому наместничеству; распределено по регулярным уездам слоя 1783.,"БРЭ: Тобольская губерния / Тобольское наместничество, население свыше 514,7 тыс. чел. в 1785 г.",v109,,,,
1783,adm_1783_019,Енисейский уезд,уезд,Тобольское наместничество,17406,,,,498683.786,0.034904,0,0,0,1785,Тобольское наместничество,оба пола; губернский/наместнический контроль,benchmark_control_total,v109_density_proxy_distribution_to_regular_uezd_polygons,Контроль относится к Тобольскому наместничеству; распределено по регулярным уездам слоя 1783.,"БРЭ: Тобольская губерния / Тобольское наместничество, население свыше 514,7 тыс. чел. в 1785 г.",v109,,,,
1783,adm_1783_020,Нарымский уезд,уезд,Тобольское наместничество,5987,,,,257288.32,0.02327,0,0,0,1785,Тобольское наместничество,оба пола; губернский/наместнический контроль,benchmark_control_total,v109_density_proxy_distribution_to_regular_uezd_polygons,Контроль относится к Тобольскому наместничеству; распределено по регулярным уездам слоя 1783.,"БРЭ: Тобольская губерния / Тобольское наместничество, население свыше 514,7 тыс. чел. в 1785 г.",v109,,,,
1783,adm_1783_021,Тюменский уезд,уезд,Тобольское наместничество,32874,,,,18851.285,1.74386,0,0,0,1785,Тобольское наместничество,оба пола; губернский/наместнический контроль,benchmark_control_total,v109_density_proxy_distribution_to_regular_uezd_polygons,Контроль относится к Тобольскому наместничеству; распределено по регулярным уездам слоя 1783.,"БРЭ: Тобольская губерния / Тобольское наместничество, население свыше 514,7 тыс. чел. в 1785 г.",v109,,,,
1783,adm_1783_022,Бийский уезд,уезд,Колыванское наместничество,,,,,0.0,,0,0,0,,,,,,,,,,,,
1783,adm_1783_023,Волости двоеданцев,волость,Колыванская область,,,,,6929.325,,0,0,0,,,,,,,,,,,,
1783,adm_1783_024,Волости двоеданцев,волость,Колыванская область,,,,,4651.416,,0,0,0,,,,,,,,,,,,
1783,adm_1783_025,Пограничная территория между Россией и империей Цин,пограничная территория,Колыванская область,,,,,2196.984,,0,0,0,,,,,,,,,,,,
1798,adm_1798_001,Туруханский уезд,уезд,Тобольская губерния,,,,,1888733.017,,0,0,0,,,,,,,,,,,,
1798,adm_1798_002,Неясные границы,спорная территория,Тобольская губерния,,,,,52995.033,,0,0,0,,,,,,,,,,,,
1798,adm_1798_003,Березовский уезд,уезд,Тобольская губерния,,,,,661023.355,,0,0,0,,,,,,,,,,,,
1798,adm_1798_004,Бийский уезд,уезд,Тобольская губерния,,,,,345273.155,,0,0,0,,,,,,,,,,,,
1798,adm_1798_005,Кузнецкий уезд,уезд,Тобольская губерния,,,,,86969.784,,0,0,0,,,,,,,,,,,,
1798,adm_1798_006,Курганский уезд,уезд,Тобольская губерния,,,,,26841.453,,0,0,0,,,,,,,,,,,,
1798,adm_1798_007,Тюменский уезд,уезд,Тобольская губерния,,,,,19397.07,,0,0,0,,,,,,,,,,,,
1798,adm_1798_008,Ишимский узед,АТЕ,Тобольская губерния,,,,,43395.51,,0,0,0,,,,,,,,,,,,
1798,adm_1798_009,Ялуторовский уезд,уезд,Тобольская губерния,,,,,22354.805,,0,0,0,,,,,,,,,,,,
1798,adm_1798_010,Туринский уезд,уезд,Тобольская губерния,,,,,73041.81,,0,0,0,,,,,,,,,,,,
1798,adm_1798_011,Нарымский уезд,уезд,Тобольская губерния,,,,,259092.817,,0,0,0,,,,,,,,,,,,
1798,adm_1798_013,Енисейский уезд,уезд,Тобольская губерния,,,,,498704.242,,0,0,0,,,,,,,,,,,,
1798,adm_1798_014,Красноярский уезд,уезд,Тобольская губерния,,,,,227726.748,,0,0,0,,,,,,,,,,,,
1798,adm_1798_015,Томский уезд,уезд,Тобольская губерния,,,,,120832.324,,0,0,0,,,,,,,,,,,,
1798,adm_1798_016,Тобольский уезд,уезд,Тобольская губерния,,,,,93444.242,,0,0,0,,,,,,,,,,,,
1798,adm_1798_018,Томский уезд,уезд,Тобольская губерния,,,,,0.425,,0,0,0,,,,,,,,,,,,
1798,adm_1798_019,Территория со спорным статусом,спорная территория,Тобольская губерния,,,,,3607.498,,0,0,0,,,,,,,,,,,,
1798,adm_1798_021,Березовский уезд,уезд,Тобольская губерния,,,,,218879.626,,0,0,0,,,,,,,,,,,,
1798,adm_1798_022,Волости двоеданцев,волость,Тобольская губерния,,,,,8306.172,,0,0,0,,,,,,,,,,,,
1798,adm_1798_023,Волости двоеданцев,волость,Тобольская губерния,,,,,4651.417,,0,0,0,,,,,,,,,,,,
1798,adm_1798_012,Тарский уезд,уезд,Тобольская губерния,,,,,157378.528,,0,0,0,,,,,,,,,,,,
1798,adm_1798_kainsky_split,Каинский уезд,уезд,Тобольская губерния,,,,,106206.455,,0,0,0,,,,,,,,,,,,
1805,adm_1805_001,Туруханский уезд,уезд,Томская губерния,,,,,2042942.873,,0,0,0,,,,,,,,,,,,
1805,adm_1805_002,Неясная принадлежность границ,спорная территория,Зона спорной / неясной принадлежности,,,,,52995.031,,0,0,0,,,,,,,,,,,,
1805,adm_1805_003,Неясная принадлежность границ,спорная территория,Зона спорной / неясной принадлежности,,,,,18547.668,,0,0,0,,,,,,,,,,,,
1805,adm_1805_004,Березовский уезд,уезд,Тобольская губерния,,,,,839723.125,,0,0,0,,,,,,,,,,,,
1805,adm_1805_005,Бийский уезд,уезд,Томская губерния,,,,,326571.25,,0,0,0,,,,,,,,,,,,
1805,adm_1805_006,Кузнецкий уезд,уезд,Томская губерния,,,,,111969.883,,0,0,0,,,,,,,,,,,,
1805,adm_1805_007,Курганский уезд,уезд,Тобольская губерния,,,,,26841.45,,0,0,0,,,,,,,,,,,,
1805,adm_1805_008,Тюменский уезд,уезд,Тобольская губерния,,,,,19397.069,,0,0,0,,,,,,,,,,,,
1805,adm_1805_009,Ишимский узед,АТЕ,Тобольская губерния,,,,,43395.53,,0,0,0,,,,,,,,,,,,
